Premise Name,Company Brand Name,Address,Halal Certification Expiry Date,Halal Certification Body
LLAOLLAO PAVILION DAMANSARA HEIGHTS,PETRA EMPIRE SDN BHD,"P1.06.00, PAVILION DAMANSARA HEIGHTS,  LOT 480023, JALAN BERINGIN, BUKIT DAMANSARA, WILAYAH PERSEKUTUAN, KUALA LUMPUR.",2025-12-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO QUAYSIDE MALL,PETRA EMPIRE SDN BHD,"1FK-06-01 & 02, QUAYSIDE MALL, KOMPLEKS PERNIAGAAN GAMUDA, PERSIARAN FREEASIA, GAMUDA KEMUNING 25.7,  TELOK PANGLIMA GARANG,",2025-02-28,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO SEGAMAT,PETRA EMPIRE SDN BHD,"NO.11, JALAN UTAMA 3/1, PUSAT KOMERSIAL SRI UTAMA,",2025-04-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO SEMPORNA,PETRA EMPIRE SDN BHD,"LOT 10, LEVEL 1, SEAFEST SQUARE, JALAN KASTAM, SEMPORNA,",2025-12-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO SETAPAK CENTRAL,PETRA EMPIRE SDN BHD,"LOT GK-6A, GROUND FLOOR, SETAPAK CENTRAL, TAMAN DANAU KOTA,",2025-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO SETIA CITY MALL,PETRA EMPIRE SDN BHD,"LOT LG-K06A, TINGKAT LG, SETIA CITY MALL, NO.7, PERSIARAN SETIA DAGANG, SETIA ALAM, SEKSYEN U13, SHAH ALAM,",2025-02-28,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO SETIA ECOHILL MALL,PETRA EMPIRE SDN BHD,"LOT L1-08, LEVEL 1, KOMPLEKS MEMBELI BELAH DATARAN ECOHILL, JALAN ECOHILL 1/2, SETIA ECOHILL,  SEMENYIH,",2025-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO SS15 SUBANG JAYA,PETRA EMPIRE SDN BHD,"NO. 39, JALAN SS15/4, SS15 UEP SUBANG JAYA,",2025-07-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO SUNGAI BESI,PETRA EMPIRE SDN BHD,"10, SUNGAI BESI, WILAYAH PERSEKUTUAN JALAN TASIK UTAMA 9, MEDAN NIAGA TASIK DAMAI SUNGAI BESI,",2025-09-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO SUNGAI MAS PLAZA,PETRA EMPIRE SDN BHD,"LOT NO.GC01, GROUND FLOOR, SUNGAI MAS PLAZA, 5, TAMAN KOK LIAN, JALAN IPOH,",,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO SUNWAY PUTRA MALL,PETRA EMPIRE SDN BHD,"LOT LG-28B, LOWER GROUND FLOOR, SUNWAY PUTRA MALL, 100, JALAN PUTRA,  CHOW KIT,",2024-09-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO SUNWAY VELOCITY,PETRA EMPIRE SDN BHD,"LOT NO.B-32, BASEMENT ONE, SUNWAY VELOCITY MALL, 80, JALAN CHERAS MALURI,",2024-09-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO SURIA KLCC,PETRA EMPIRE SDN BHD,"LOT C68, CONCOURSE LEVEL,  SURIA KLCC, KUALA LUMPUR CITY CENTRE,",2025-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO SURIA SABAH,PETRA EMPIRE SDN BHD,"KIOSK LG-K6, LOWER GROUND FLOOR, SURIA SABAH SHOPPING MALL, JALAN TUN FUAD STEPHEN,",2025-07-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO TEMERLOH,PETRA EMPIRE SDN BHD,"NO.6, TINGKAT BAWAH,  JALAN DATUK BAHAMAN 3,",2025-07-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO THE GARDENS MALL,PETRA EMPIRE SDN BHD,"LG-K19, LOWER GROUND FLOOR, THE GARDENS MALL, LINGKARAN SYED PUTRA, MID VALLEY CITY,",2024-09-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LLAOLLAO THE NORTHBANK, KUCHING",PETRA EMPIRE SDN BHD,"GROUND FLOOR, LOT 4043, NO.12, BLOCK 12, THE NORTHBANK KUCHING SAMARAHAN EXPRESSWAY,",,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO THE SPHERE,PETRA EMPIRE SDN BHD,"UNIT LG-12A, LOWER GROUND FLOOR, THE SPHERE,  NO.1, AVENUE 1, BANGSAR SOUTH CITY, JALAN KERINCHI,",2025-07-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO THE SPRING,PETRA EMPIRE SDN BHD,"LOT NO. G08A, GROUND FLOOR, THE SPRING SHOPPING MALL, JALAN SIMPANG TIGA,",2025-07-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO THE STARLING MALL,PETRA EMPIRE SDN BHD,"LOT NO. K-F-103, FIRST FLOOR, THE STARLING MALL, NO.6, JALAN SS 21/37, DAMANSARA UPTOWN,",2025-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO THE WATERFRONT @ DESA PARK CITY,PETRA EMPIRE SDN BHD,"GF-23, GROUND FLOOR, THE WATERFRONT @ PARK CITY, NO.5, PERSIARAN RESIDEN DESA PARKCITY,",2025-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO TTDI,PETRA EMPIRE SDN BHD,"NO.18, PERSIARAN ZAABA, TAMAN TUN DR ISMAIL,",2025-09-30,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LLAOLLAO WANGSA WALK MALL,PETRA EMPIRE SDN BHD,"GK-06, GROUND FLOOR, WANGSA WALK MALL, WANGSA AVENUE, NO.9, JALAN WANGSA PERDANA 1, BANDAR BARU WANGSA MAJU,",2025-07-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LOBBY LOUNGE,ALM HOSPITALITY SDN. BHD.,"MUDZAFFAR HOTEL (GROUND FLOOR) LOT 5509, WISMA PERSEKUTUAN MITC, AYER KEROH",2020-02-28,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LOBBY LOUNGE REHAT- REHAT,ALM HOSPITALITY SDN. BHD.,"MUDZAFFAR HOTEL (GROUND FLOOR) LOT 5509, WISMA PERSEKUTUAN MITC, AYER KEROH",2022-05-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LOCAL KITCHEN @ B1,GRAND SEASONS HOTEL,"NO. 72, JALAN PAHANG,",2017-02-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LOCAL WESTERN COLD KITCHEN @ B1,GRAND SEASONS HOTEL,"NO. 72, JALAN PAHANG,",2019-05-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LOH KIM WONG,LOH KIM WONG,"GERAI NO 2 KAWASAN REHAT DAN RAWAT SEREMBAN ARAH UTARA, LEBUHRAYA KL-SBN",2024-03-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LONG FENG CHINESE RESTAURANT,MTB REALITY SDN BHD (RAMADA PLAZA MELAKA),JALAN BENDAHARA,2015-05-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LONG FENG KITCHEN,MTB REALITY SDN BHD (RAMADA PLAZA MELAKA),"RAMADA PLAZA MELAKA JALAN BENDARAHA,",2021-04-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LOST WORLD WAFFLES,LOST WORLD WAFFLES,"NO. 1, PERSIARAN LAGUN SUNWAY 1, SUNWAY CITY IPOH, IPOH",2019-12-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT 1.07, GROUND FLOOR,",KING'S CONFECTIONERY SDN BHD,"CENTRAL MARKET ANNEXE,JALAN HANG KASTURI,50050 KUALA LUMPUR",2008-02-14,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT 30, BATU LIMA,",KING'S CONFECTIONERY SDN BHD,"JALAN BESAR, 68000 AMPANG,SELANGOR",2011-01-14,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT 59, LEVEL 2,",KING'S CONFECTIONERY SDN BHD,"PUSAT BELI BELAH PANDAN KAPITAL,PERSIARAN MPAJ, JALAN PANDAN UTAMA,PANDAN INDAH, 55100 KUALA LUMPUR.",2011-01-14,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT 9, GROUND FLOOR",KING'S CONFECTIONERY SDN BHD,TESCO HYPERMARKET KAJANGKAJANG RC 5 & 5-1JALAN IMPIAN PERDANA 1SAUJANA IMPIAN43000 KAJANG,2011-01-14,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT A37 & B5, OUTER MALL GIANT HYPERMARKET,",KING'S CONFECTIONERY SDN BHD,"STADIUM SHAH ALAM, LOT 2,PERSIARAN SUKAN SEKSYEN 13,40100 SHAH ALAM",2011-01-14,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LOT E9 AEROMALL,JST SUCCESS SDN BHD,SENAI INTERNATIONAL AIRPORT,2020-02-28,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT F & B 3, GROUND FLOOR,",KING'S CONFECTIONERY SDN BHD,"CENTRAL MARKET ANNEXE,JALAN HANG KASTURI,50050 KUALA LUMPUR",2011-01-14,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT G 49, AEON SHOPPING CENTRE,",HEALTH NUTS SDN. BHD.,JALAN TAMAN SETIAWANGSA,2019-07-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT G16 & G17, GIANT SUPERSTORE IOI BANDAR PUTERI,",KING'S CONFECTIONERY SDN BHD,"NO. 7, JALAN PUTERI 1/1,BANDAR PUTERI, 47100 PUCHONG",2008-02-14,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT G7, WISMA ETONIC,",KING'S CONFECTIONERY SDN BHD,"NO. 7, PERSIARAN BANDAR RAWANG,BANDAR BARU RAWANG,PUSAT BANDAR RAWANG,48000 RAWANG",2011-01-14,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT KC-1 & 1A, CONCOURSE LEVEL,",KING'S CONFECTIONERY SDN BHD,"SUNGEI WANG PLAZA,JALAN BUKIT BINTANG,55100 KUALA LUMPUR",2011-01-14,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT L2-017, SUTERA MALL,",ONENESS SUB SDN. BHD.,NO.1 JALAN SUTERA TANJONG 8/4 TAMAN SUTERA UTAMA SKUDAI,2021-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT NO. 20, GROUND FLOOR,",KING'S CONFECTIONERY SDN BHD,"TESCO KLANG, NO. 1,JALAN BATU 2 1/2,JALAN LANGAT,41200 KLANG, SELANGOR",2011-01-14,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT NO. 25 & 26,",KING'S CONFECTIONERY SDN BHD,"PASARAYA SOON HUAT,NO. 17-26, JALAN BERSATU 8,TAMAN BERSATU, 48000 RAWANG,SELANGOR",2011-01-14,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT NO. A7, GIANT HYPERMARKET BATU CAVES,",KING'S CONFECTIONERY SDN BHD,"LOT NO.L 10243, JALAN BATU CAVES,68100 BATU CAVES, SELANGOR",2011-01-14,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT NO. G23, GIANT KELANA JAYA,",KING'S CONFECTIONERY SDN BHD,"NO. 33, JALAN SS6/12,SS6, KELANA JAYA,47300 PETALING JAYA",2011-01-14,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LOT NO. GA90 (CAFE C),KING'S CONFECTIONERY SDN BHD,"AMPANG PARK SHOPPING CENTRE,JALAN AMPANG, 50450 KUALA LUMPUR",2011-01-14,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT OL-F04, TESCO EXTRA SEBERANG PRAI,",BLISSFUL BITES BAKERY,"NO 2672, PERSIARAN SEMBILANG, SEBERANG JAYA,",2021-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LOT U-B7, UPPER GROUND FLOOR,",KING'S CONFECTIONERY SDN BHD,"PUDU PLAZA, JALAN LANDAK,55100 KUALA LUMPUR",2011-01-14,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LOTUSS KLANG,LOOB INTEGRATED SDN BHD,"LOT GOL2 & GOL3, TESCO KLANG, NO 3, JALAN BATU NILAM 6/KS 6,-BANDAR BUKIT TINGGI,",2024-04-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LOVE A LOAF BAKERY & CAFE,LOVE A LOAF BAKERY & CAFE SDN BHD,"1-1-16 TINGKAT MAHSURI, BAYAN LEPAS",2022-07-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LOWER HILL CANTEEN - BSKL,SHF SERVICES (M) SDN BHD,C/O BRITISH SCHOOL OF KUALA LUMPUR CHANGKAT BUKIT UTAMA BANDAR UTAMA,2021-10-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LUCKY BAMBOO DIM SUM RESTAURANT,CYBERVIEW LODGE SDN BHD (CYBERVIEW RESORT & SPA),"LOT 3A, LOWER GROUND, CBD  PERDANA 3 JALAN PERDANA OFF PERSIARAN FLORA CYBERJAYA",2022-07-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LULU HYPERMARKET & DEPARTMENT STORE 1 SHAMELIN MALL, CHERAS",LULU GROUP RETAIL SDN. BHD.,"LOWER GROUND FLOOR, 1 SHAMELIN MALL 100, JALAN 4/91, TAMAN SHAMELIN PERKASA",2022-09-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LULU HYPERMARKET & DEPARTMENT STORE CAPSQUARE, KUALA LUMPUR",LULU GROUP RETAIL SDN. BHD.,"CAPITAL SQUARE, LOT 159, PERSIARAN CAP SQUARE, MEL JALAN MUNSHI ABDULLAH",2022-09-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LULU HYPERMARKET & DEPARTMENT STORE SETIA CITY MALL,LULU GROUP RETAIL SDN. BHD.,"LOT LG101, UG101, L1101, SETIA CITY MALL,  NO.7, PERSIARAN SSETIA DAGANG, BANDAR SETIA ALAM,  SEKSYEN U13, SHAH ALAM.",2025-02-28,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LUMILEDS MALAYSIA SDN BHD,O & C SUCCESS ENTERPRISE,"NO.3 LINTANG BAYAN LEPAS 8, KAWASAN PERINDUSTRIAN BAYAN LEPAS FASA 4, MUKIM 12",2020-04-30,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LUMUT,DOMMAL FOOD SERVICES SDN BHD,"NO. 9, JALAN SULTAN IDRIS SHAH, LUMUT",2018-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LUNCH BUCKS GOURMENT, INC","LUNCH BUCKS GOURMENT, INC",# 84 ARANETA AVE.POTRERO MALABON CTY,2018-04-01,JAMIAT ULAMA HALAL FOUNDATION
LYZNIE ABADI,HOT & ROLL HOLDINGS SDN BHD,"LOT G40, AEON AU2 SHOPPING CENTRE JLN 37/55, TAMAN KERAMAT KUALA LUMPUR",2018-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
LYZNIE ABADI (HOT & ROLL),HOT & ROLL HOLDINGS SDN BHD,"LOT G640, GROUND FLOOR, JUSCO AU2 SETIAWANGSA KUALA LUMPUR",2018-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
"LYZNIE ABADI (HOT & ROLL), JUSCO AU2",HOT & ROLL HOLDINGS SDN BHD,"LOT G640, GROUND FLOOR, JUSCO AU2 SETIAWANGSA KUALA LUMPUR",2018-04-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
M & M CAFETERIA,M & M CAFETERIA,"LOT 229 G-9, BANGUNAN MARA BAZAR SERIAN, LOT 225-229, JALAN LINTANG,",2024-04-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
M CAFE,HOTEL MANDURAH SDN BHD,"PANTAI BESERAH, JALAN KUANTAN-KEMAMAN",2024-09-30,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
M FINE FOODS SDN BHD - MB MEGALONG,MARRYBROWN SDN BHD (FORMERLY KNOWN AS MARRYBROWN FRIED CHICKEN SDN BHD),"G 7, 8, 9, & 10, MEGALONG MALL, TOWNSHIP PENAMPANG,",2020-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
M&D'S KITCHEN,KEMENA RESORT SDN BHD (PARKCITY EVERLY HOTEL BINTULU),"PARKCITY EVERLY HOTEL BINTULU PLOT 1, LOT 3602, JALAN TG. BATU",2022-10-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
M&N BARAQAH,M&N BARAQAH,"NO. 9 KAWASAN REHAT & RAWAT (TIMUR), JALAN GAMBANG,",2017-01-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
M.E.P.S CONCEPT HOLDINGS SDN BHD - R&R TAPAH SOUTH BOUND,SECRET RECIPE CAKES & CAFE SDN BHD,"R&R TAPAH ARAH SELATAN, KM 331.6, LEBUHRAYA IPOH BIDOR, 35000 TAPAH, PERAK.",2019-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
M.E.P.S CONCEPT HOLDINGS SDN BHD - SR@R&R TAPAH,SECRET RECIPE CAKES & CAFE SDN BHD,"R&R TAPAH ARAH SELATAN, KM 331.6, LEBUHRAYA IPOH BIDOR, 35000 TAPAH, PERAK.",2019-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MABHI DIVERSIFIED RESOURCES (GLORIA JEAN'S COFFEES),WONDERFUL LIFESTYLE SDN. BHD,"GLORIA JEAN'S COFFEES KENANGA INTERNATIONAL, GROUND FLOOR, MAIN LOBBY, KENANGA INTERNATIONAL BUILDING, JALAN SULTAN",2019-06-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MADLI'S,MADLI GROUP SDN. BHD.,LOT 1088  GROUND FLOOR JALAN MERPATI BLOK 9 MCLD MIRI,2020-01-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MADLI GROUP SDN BHD,MADLI GROUP SDN. BHD.,"LOT 1088, GROUND FLOOR, JALAN MERPATI, MCLD",2024-08-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAFIA BITE,MAFIA BITE,"15 6TH AVENUE, MARAISBURG, ROODEPOORT, 1700.",2022-02-28,NATIONAL INDEPENDENT HALAAL TRUST
"MAGICAL BEAN EXPRESS STORE, IPOH",MAGICAL BEAN EXPRESS STORE,"153, JALAN SULTAN ISKANDAR SHAH, IPOH",2022-10-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAGNAJAYA ASLI SDN. BHD.,SB SUPPLIES & LOGISTICS SDN. BHD.,"SUGARBUN BINTANG MEGAMALL LOT 23 GRD FLR, BINTANG PLAZA BLK 9,",2024-02-29,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAGNIFICENT GOURMET SDN BHD - SR @ SUNGAI RENGIT,SECRET RECIPE CAKES & CAFE SDN BHD,"BLOK B G, 03, JALAN RENGIT 1/1 TAMAN RENGIT SENTRAL",2025-07-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAGNIFICIENT MENUS SDN BHD - SR @ TAMAN DESARU UTAMA,SECRET RECIPE CAKES & CAFE SDN BHD,"NO 4-01 & 5-01, JALAN SEMARAK 1 TAMAN DESARU UTAMA BANDAR PENAWAR",2025-11-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAGNIFICIENT MENUS SDN BHD - SR@TAMAN DESARU UTAMA,SECRET RECIPE CAKES & CAFE SDN BHD,"NO 4-01 & 5-01, JALAN SEMARAK 1 TAMAN DESARU UTAMA BANDAR PENAWAR",2024-03-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAHALLAH ALI ABI TALIB,NOORAZAH CATERERS,INTERNATIONAL ISLAMIC UNIVERSITY MALAYSIA JALAN GOMBAK,2018-08-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAHALLAH ALI KAFETERIA (MAIN KITCHENBURGER STALLWESTERN STALLNASI AYAM STALLNOODLE STALL),NOORAZAH CATERERS,"MAHALLAH ALI INTERNATIONAL ISLAMIC UNIVERSITY MALAYSIA, JALAN GOMBAK,",2021-12-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAHALLAH NUSAIBAH,AMAZE CREATIVE ENTERPRISE,"KAFETERIA MAHALLAH NUSAIBAH, INTERNATIONAL ISLAMIC UNIVERSITY MALAYSIA, JALAN GOMBAK,",2020-06-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAHALLAH RUQAYYAH KAFETARIA (MAIN KITCHENAYAM PENYET STALLNASI KUKUS STALLPIZZA STALLARAB RICE STALL),MIMBAR SUTERA ENTERPRISE,"MAHALLAH RUQAYYAH,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA JALAN GOMBAK",2019-08-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAHARAJA RESTAURANT,EASY CRYSTAL SDN BHD,PETRONAS SERVICE STATION PANTAI KOK HARBOUR PARK MUKIM PADANG MATSIRAT,2018-08-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAHFUZAH HASAN ENTERPRISE,MAHFUZAH HASAN ENTERPRISE,"GERAI NO. 11, R&R TEMERLOH ARAH TIMUR,",2022-10-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAHKOTA GOLF & COUNTRY CLUB,MAHKOTA GOLF & COUNTRY CLUB BHD.,"KM13, JALAN SUNGAI LEMBING BANDAR INDERA MAHKOTA,",2020-07-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAHKOTA MEDICAL CENTRE CAFETERIA,MAHKOTA MEDICAL CENTRE SDN. BHD.,"NO. 3, MAHKOTA MELAKA JALAN MERDEKA",2017-12-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAHKOTA PARADE,GOLDEN DONUTS SDN BHD,"LOT KG7D, TINGKAT BAWAH, MAHKOTA PARADE, MELAKA",2019-07-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAHSURI KITCHEN,ASEANIA RESORT LANGKAWI SDN. BHD.,"SIMPANG TIGA, JALAN PANTAI TENGAH, MUKIM KEDAWANG",2022-07-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAIDAH CUISINE,ANSARCOMP HOSPITALITY SDN BHD,"NO. 32-G, JALAN PUTRA MAHKOTA 7/7A PUTRA HEIGHTS, SUBANG JAYA",2019-07-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAIN DINING HALL 2,TMR LC SERVICES SDN BHD,"THE HIVE MANAGEMENT OFFICE, KOMPLEKS BERSEPADU PENGERANG,",2025-09-30,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAIN DINING HALL 2 (MDH 2),TMR LC SERVICES SDN BHD,"THE HIVE MANAGEMENT OFFICE, KOMPLEKS BERSEPADU PENGERANG, PENGERANG",2022-12-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAIN DINING HALL 3 (MDH 3),TMR LC SERVICES SDN BHD,"THE HIVE MANAGEMENT OFFICE, KOMPLEKS BERSEPADU PENGERANG, PENGERANG,",2022-12-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAIN KITCHEN,IOI PFCC HOTEL SDN BHD,"FOUR POINTS BY SHERATON PUCHONG 1201, TOWER 3, PUCHONG FINANCIAL CORPORATE CENTER (PFCC) JALAN PUTERI 1/2, BANDAR PUTERI",2025-12-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAIN KITCHEN  BANQUET,SYARIKAT MALACCA STRAITS INN SDN BHD C/O HOTEL EQUATORIAL MELAKA,HOTEL EQUATORIAL MELAKA BANDAR HILIR,2019-11-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAIN KITCHEN  LEVEL 2,ZIKAY GROUP SDN. BHD.,"TAMU HOTEL & SUITES KUALA LUMPUR 120, JALAN RAJA ABDULLAH KAMPONG BHARU",2024-10-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAIN KITCHEN & COFFEE HOUSE,THE LEGEND RESORT CHERATING,LOT 1290.MUKIM SUNGAI KARANG LEGEND RESORT CHERATING,2019-11-30,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAIN KITCHEN & HIGHSTREET COFFEE HOUSE,HOTEL SENTRAL KUANTAN SDN.BHD.,"HOTEL SENTRAL KUANTAN NO 45-P, JALAN BESAR",2023-05-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAIN KITCHEN & JASMINE GARDEN RESTAURANT,HERITAGE HOTEL CAMERON HIGHLANDS,HERITAGE HOTEL CAMERON HIGHLANDS JALAN GEREJA TANAH RATA,2020-04-30,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAIN KITCHEN & LA BLASON CAFE,BERJAYA HILLS RESORT BERHAD,"COLMAR TROPICAL BERJAYA HILLS KM48, PERSIMPANGAN BERTINGKAT, LEBUHRAYA KARAK",2019-04-30,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAIN KITCHEN & PASTRY,ZIKAY GROUP SDN. BHD.,"TAMU HOTEL & SUITES KUALA LUMPUR 120, JALAN RAJA ABDULLAH KAMPONG BHARU",2022-01-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAIN KITCHEN & TRADERS FOOD SHOP,ADMIRAL MARINA BERHAD (HOTEL),"BATU 5 1/2 JALAN PANTAI SI RUSA,",2025-07-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAIN KITCHEN & UMMU AIMAN CAFE,HOTEL PANTAI PUTERI (RESTU AYAHBONDA SDN.BHD.),"HOTEL PANTAI PUTERI, LOT 2166 & 2167, MUKIM TANJUNG KLING, DAERAH MELAKA TENGAH,",2022-12-31,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAIN KITCHEN ( AC KITCHEN ),PRISMA TULIN SDN BHD (VISTANA HOTEL),"GROUND FLOOR, AC HOTEL KUALA LUMPUR 9 JALAN LUMUT, OFF JALAN IPOH",2025-04-15,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
MAIN KITCHEN ( HOTEL GRAND CONTINENTAL KUCHING ),GRAND CENTRAL ENTERPRISES (SARAWAK) SDN BHD,"LOT 322, SECTION 46, JALAN BAN HOCK",2022-09-30,JABATAN KEMAJUAN ISLAM MALAYSIA (JAKIM)
